# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.2-SNAPSHOT


게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 01
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 01
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
게임.joe2357, boolean, 01
게임.joe2357, boolean, 00
게임.joe2357, boolean, 01
게임.joe2357, boolean, 00
게임.joe2357, boolean, 00
time.joe2357, long, 0000000000000001
time.joe2357, double, 4000000000000000
time.joe2357, double, 4008000000000000
time.joe2357, double, 4010000000000000
time.joe2357, double, 4014000000000000
time.joe2357, double, 4018000000000000
time.joe2357, double, 401C000000000000
time.joe2357, double, 4020000000000000
time.joe2357, double, 4022000000000000
time.joe2357, double, 4024000000000000
time.joe2357, double, 4026000000000000
time.joe2357, double, 4028000000000000
time.joe2357, double, 402A000000000000
time.joe2357, double, 402C000000000000
time.joe2357, double, 402E000000000000
time.joe2357, double, 4030000000000000
time.joe2357, double, 4031000000000000
time.joe2357, double, 4032000000000000
time.joe2357, double, 4033000000000000
time.joe2357, double, 4034000000000000
time.joe2357, double, 4035000000000000
time.joe2357, double, 4036000000000000
time.joe2357, double, 4037000000000000
time.joe2357, double, 4038000000000000
time.joe2357, double, 4039000000000000
time.joe2357, double, 403A000000000000
time.joe2357, double, 403B000000000000
time.joe2357, double, 403C000000000000
time.joe2357, double, 403D000000000000
time.joe2357, double, 403E000000000000
time.joe2357, double, 403F000000000000
time.joe2357, double, 4040000000000000
time.joe2357, double, 4040800000000000
time.joe2357, double, 4041000000000000
time.joe2357, double, 4041800000000000
time.joe2357, double, 4042000000000000
time.joe2357, double, 4042800000000000
time.joe2357, double, 4043000000000000
time.joe2357, double, 4043800000000000
time.joe2357, double, 4044000000000000
time.joe2357, double, 4044800000000000
time.joe2357, double, 4045000000000000
time.joe2357, double, 4045800000000000
time.joe2357, double, 4046000000000000
time.joe2357, double, 4046800000000000
time.joe2357, double, 4047000000000000
time.joe2357, double, 4047800000000000
time.joe2357, double, 4048000000000000
time.joe2357, double, 4048800000000000
time.joe2357, double, 4049000000000000
time.joe2357, double, 4049800000000000
time.joe2357, double, 404A000000000000
time.joe2357, double, 404A800000000000
time.joe2357, double, 404B000000000000
time.joe2357, double, 404B800000000000
time.joe2357, double, 404C000000000000
time.joe2357, double, 404C800000000000
time.joe2357, double, 404D000000000000
time.joe2357, double, 404D800000000000
time.joe2357, double, 404E000000000000
time.joe2357, double, 404E800000000000
time.joe2357, double, 404F000000000000
time.joe2357, double, 404F800000000000
time.joe2357, double, 4050000000000000
time.joe2357, double, 4050400000000000
time.joe2357, double, 4050800000000000
time.joe2357, double, 4050C00000000000
time.joe2357, double, 4051000000000000
time.joe2357, double, 4051400000000000
time.joe2357, double, 4051800000000000
time.joe2357, double, 4051C00000000000
time.joe2357, double, 4052000000000000
time.joe2357, double, 4052400000000000
time.joe2357, double, 4052800000000000
time.joe2357, double, 4052C00000000000
time.joe2357, double, 4053000000000000
time.joe2357, double, 4053400000000000
time.joe2357, double, 4053800000000000
time.joe2357, double, 4053C00000000000
time.joe2357, double, 4054000000000000
time.joe2357, double, 4054400000000000
time.joe2357, double, 4054800000000000
time.joe2357, double, 4054C00000000000
time.joe2357, double, 4055000000000000
time.joe2357, double, 4055400000000000
time.joe2357, double, 4055800000000000
time.joe2357, double, 4055C00000000000
time.joe2357, double, 4056000000000000
time.joe2357, double, 4056400000000000
time.joe2357, double, 4056800000000000
time.joe2357, double, 4056C00000000000
time.joe2357, double, 4057000000000000
time.joe2357, double, 4057400000000000
time.joe2357, double, 4057800000000000
time.joe2357, double, 4057C00000000000
time.joe2357, double, 4058000000000000
time.joe2357, double, 4058400000000000
time.joe2357, double, 4058800000000000
time.joe2357, double, 4058C00000000000
time.joe2357, double, 4059000000000000
time.joe2357, double, 4059400000000000
time.joe2357, double, 4059800000000000
time.joe2357, double, 4059C00000000000
time.joe2357, double, 405A000000000000
time.joe2357, double, 405A400000000000
time.joe2357, double, 405A800000000000
time.joe2357, double, 405AC00000000000
time.joe2357, double, 405B000000000000
time.joe2357, double, 405B400000000000
time.joe2357, double, 405B800000000000
time.joe2357, double, 405BC00000000000
time.joe2357, double, 405C000000000000
time.joe2357, double, 405C400000000000
time.joe2357, double, 405C800000000000
time.joe2357, double, 405CC00000000000
time.joe2357, double, 405D000000000000
time.joe2357, double, 405D400000000000
time.joe2357, double, 405D800000000000
time.joe2357, double, 405DC00000000000
time.joe2357, double, 405E000000000000
time.joe2357, double, 405E400000000000
time.joe2357, double, 405E800000000000
time.joe2357, double, 405EC00000000000
time.joe2357, double, 405F000000000000
time.joe2357, double, 405F400000000000
time.joe2357, double, 405F800000000000
time.joe2357, double, 405FC00000000000
time.joe2357, double, 4060000000000000
time.joe2357, double, 4060200000000000
time.joe2357, double, 4060400000000000
time.joe2357, double, 4060600000000000
time.joe2357, double, 4060800000000000
time.joe2357, double, 4060A00000000000
time.joe2357, double, 4060C00000000000
time.joe2357, double, 4060E00000000000
time.joe2357, double, 4061000000000000
time.joe2357, double, 4061200000000000
time.joe2357, double, 4061400000000000
time.joe2357, double, 4061600000000000
time.joe2357, double, 4061800000000000
time.joe2357, double, 4061A00000000000
time.joe2357, double, 4061C00000000000
time.joe2357, double, 4061E00000000000
time.joe2357, double, 4062000000000000
time.joe2357, double, 4062200000000000
time.joe2357, double, 4062400000000000
time.joe2357, double, 4062600000000000
time.joe2357, double, 4062800000000000
time.joe2357, double, 4062A00000000000
time.joe2357, double, 4062C00000000000
time.joe2357, double, 4062E00000000000
time.joe2357, double, 4063000000000000
time.joe2357, double, 4063200000000000
time.joe2357, double, 4063400000000000
time.joe2357, double, 4063600000000000
time.joe2357, double, 4063800000000000
time.joe2357, double, 4063A00000000000
time.joe2357, double, 4063C00000000000
time.joe2357, double, 4063E00000000000
time.joe2357, double, 4064000000000000
time.joe2357, double, 4064200000000000
time.joe2357, double, 4064400000000000
time.joe2357, double, 4064600000000000
time.joe2357, double, 4064800000000000
time.joe2357, double, 4064A00000000000
time.joe2357, double, 4064C00000000000
time.joe2357, double, 4064E00000000000
time.joe2357, double, 4065000000000000
time.joe2357, double, 4065200000000000
time.joe2357, double, 4065400000000000
time.joe2357, double, 4065600000000000
time.joe2357, double, 4065800000000000
time.joe2357, double, 4065A00000000000
time.joe2357, double, 4065C00000000000
time.joe2357, double, 4065E00000000000
time.joe2357, double, 4066000000000000
time.joe2357, double, 4066200000000000
time.joe2357, double, 4066400000000000
time.joe2357, double, 4066600000000000
time.joe2357, double, 4066800000000000
time.joe2357, double, 4066A00000000000
time.joe2357, double, 4066C00000000000
time.joe2357, double, 4066E00000000000
time.joe2357, double, 4067000000000000
time.joe2357, double, 4067200000000000
time.joe2357, double, 4067400000000000
time.joe2357, double, 4067600000000000
time.joe2357, double, 4067800000000000
time.joe2357, double, 4067A00000000000
time.joe2357, double, 4067C00000000000
time.joe2357, double, 4067E00000000000
time.joe2357, double, 4068000000000000
time.joe2357, double, 4068200000000000
time.joe2357, double, 4068400000000000
time.joe2357, double, 4068600000000000
time.joe2357, double, 4068800000000000
time.joe2357, double, 4068A00000000000
time.joe2357, double, 4068C00000000000
time.joe2357, double, 4068E00000000000
time.joe2357, double, 4069000000000000
time.joe2357, double, 4069200000000000
time.joe2357, double, 4069400000000000
time.joe2357, double, 4069600000000000
time.joe2357, double, 4069800000000000
time.joe2357, double, 4069A00000000000
time.joe2357, double, 4069C00000000000
time.joe2357, double, 4069E00000000000
time.joe2357, double, 406A000000000000
time.joe2357, double, 406A200000000000
time.joe2357, double, 406A400000000000
time.joe2357, double, 406A600000000000
time.joe2357, double, 406A800000000000
time.joe2357, double, 406AA00000000000
time.joe2357, double, 406AC00000000000
time.joe2357, double, 406AE00000000000
time.joe2357, double, 406B000000000000
time.joe2357, double, 406B200000000000
time.joe2357, double, 406B400000000000
time.joe2357, double, 406B600000000000
time.joe2357, double, 406B800000000000
time.joe2357, double, 406BA00000000000
time.joe2357, double, 406BC00000000000
time.joe2357, double, 406BE00000000000
time.joe2357, double, 406C000000000000
time.joe2357, double, 406C200000000000
time.joe2357, double, 406C400000000000
time.joe2357, double, 406C600000000000
time.joe2357, double, 406C800000000000
time.joe2357, double, 406CA00000000000
time.joe2357, double, 406CC00000000000
time.joe2357, double, 406CE00000000000
time.joe2357, double, 406D000000000000
time.joe2357, double, 406D200000000000
time.joe2357, double, 406D400000000000
time.joe2357, double, 406D600000000000
time.joe2357, double, 406D800000000000
time.joe2357, double, 406DA00000000000
time.joe2357, double, 406DC00000000000
time.joe2357, double, 406DE00000000000
time.joe2357, double, 406E000000000000
time.joe2357, double, 406E200000000000
time.joe2357, double, 406E400000000000
time.joe2357, double, 406E600000000000
time.joe2357, double, 406E800000000000
time.joe2357, double, 406EA00000000000
time.joe2357, double, 406EC00000000000
time.joe2357, double, 406EE00000000000
time.joe2357, double, 406F000000000000
time.joe2357, double, 406F200000000000
time.joe2357, double, 406F400000000000
time.joe2357, double, 406F600000000000
time.joe2357, double, 406F800000000000
time.joe2357, double, 406FA00000000000
time.joe2357, double, 406FC00000000000
time.joe2357, double, 406FE00000000000
time.joe2357, double, 4070000000000000
time.joe2357, double, 4070100000000000
time.joe2357, double, 4070200000000000
time.joe2357, double, 4070300000000000
time.joe2357, double, 4070400000000000
time.joe2357, double, 4070500000000000
time.joe2357, double, 4070600000000000
time.joe2357, double, 4070700000000000
time.joe2357, double, 4070800000000000
time.joe2357, double, 4070900000000000
time.joe2357, double, 4070A00000000000
time.joe2357, double, 4070B00000000000
time.joe2357, double, 4070C00000000000
time.joe2357, double, 4070D00000000000
time.joe2357, double, 4070E00000000000
time.joe2357, double, 4070F00000000000
time.joe2357, double, 4071000000000000
time.joe2357, double, 4071100000000000
time.joe2357, double, 4071200000000000
time.joe2357, double, 4071300000000000
time.joe2357, double, 4071400000000000
time.joe2357, double, 4071500000000000
time.joe2357, double, 4071600000000000
time.joe2357, double, 4071700000000000
time.joe2357, double, 4071800000000000
time.joe2357, double, 4071900000000000
time.joe2357, double, 4071A00000000000
time.joe2357, double, 4071B00000000000
time.joe2357, double, 4071C00000000000
time.joe2357, double, 4071D00000000000
time.joe2357, double, 4071E00000000000
time.joe2357, double, 4071F00000000000
time.joe2357, double, 4072000000000000
time.joe2357, double, 4072100000000000
time.joe2357, double, 4072200000000000
time.joe2357, double, 4072300000000000
time.joe2357, double, 4072400000000000
time.joe2357, double, 4072500000000000
time.joe2357, double, 4072600000000000
time.joe2357, double, 4072700000000000
time.joe2357, double, 4072800000000000
time.joe2357, double, 4072900000000000
time.joe2357, double, 4072A00000000000
time.joe2357, double, 4072B00000000000
time.joe2357, double, 4072C00000000000
time.joe2357, double, 4072D00000000000
time.joe2357, double, 4072E00000000000
time.joe2357, double, 4072F00000000000
time.joe2357, double, 4073000000000000
time.joe2357, double, 4073100000000000
time.joe2357, double, 4073200000000000
time.joe2357, double, 4073300000000000
time.joe2357, double, 4073400000000000
time.joe2357, double, 4073500000000000
time.joe2357, double, 4073600000000000
time.joe2357, double, 4073700000000000
time.joe2357, double, 4073800000000000
time.joe2357, double, 4073900000000000
time.joe2357, double, 4073A00000000000
time.joe2357, double, 4073B00000000000
time.joe2357, double, 4073C00000000000
time.joe2357, double, 4073D00000000000
time.joe2357, double, 4073E00000000000
time.joe2357, double, 4073F00000000000
time.joe2357, double, 4074000000000000
time.joe2357, double, 4074100000000000
time.joe2357, double, 4074200000000000
time.joe2357, double, 4074300000000000
time.joe2357, double, 4074400000000000
time.joe2357, double, 4074500000000000
time.joe2357, double, 4074600000000000
time.joe2357, double, 4074700000000000
time.joe2357, double, 4074800000000000
time.joe2357, double, 4074900000000000
time.joe2357, double, 4074A00000000000
time.joe2357, double, 4074B00000000000
time.joe2357, double, 4074C00000000000
time.joe2357, double, 4074D00000000000
time.joe2357, double, 4074E00000000000
time.joe2357, double, 4074F00000000000
time.joe2357, double, 4075000000000000
time.joe2357, double, 4075100000000000
time.joe2357, double, 4075200000000000
time.joe2357, double, 4075300000000000
time.joe2357, double, 4075400000000000
time.joe2357, double, 4075500000000000
time.joe2357, double, 4075600000000000
time.joe2357, double, 4075700000000000
time.joe2357, double, 4075800000000000
time.joe2357, double, 4075900000000000
time.joe2357, double, 4075A00000000000
time.joe2357, double, 4075B00000000000
time.joe2357, double, 4075C00000000000
time.joe2357, double, 4075D00000000000
time.joe2357, double, 4075E00000000000
time.joe2357, double, 4075F00000000000
time.joe2357, double, 4076000000000000
time.joe2357, double, 4076100000000000
time.joe2357, double, 4076200000000000
time.joe2357, double, 4076300000000000
time.joe2357, double, 4076400000000000
time.joe2357, double, 4076500000000000
time.joe2357, double, 4076600000000000
time.joe2357, double, 4076700000000000
time.joe2357, double, 4076800000000000
time.joe2357, double, 4076900000000000
time.joe2357, double, 4076A00000000000
time.joe2357, double, 4076B00000000000
time.joe2357, double, 4076C00000000000
time.joe2357, double, 4076D00000000000
time.joe2357, double, 4076E00000000000
time.joe2357, double, 4076F00000000000
time.joe2357, double, 4077000000000000
time.joe2357, double, 4077100000000000
time.joe2357, double, 4077200000000000
time.joe2357, double, 4077300000000000
time.joe2357, double, 4077400000000000
time.joe2357, double, 4077500000000000
time.joe2357, double, 4077600000000000
time.joe2357, double, 4077700000000000
time.joe2357, double, 4077800000000000
time.joe2357, double, 4077900000000000
time.joe2357, double, 4077A00000000000
time.joe2357, double, 4077B00000000000
time.joe2357, double, 4077C00000000000
time.joe2357, double, 4077D00000000000
time.joe2357, double, 4077E00000000000
time.joe2357, double, 4077F00000000000
time.joe2357, double, 4078000000000000
time.joe2357, double, 4078100000000000
time.joe2357, double, 4078200000000000
time.joe2357, double, 4078300000000000
time.joe2357, double, 4078400000000000
time.joe2357, double, 4078500000000000
time.joe2357, double, 4078600000000000
time.joe2357, double, 4078700000000000
time.joe2357, double, 4078800000000000
time.joe2357, double, 4078900000000000
time.joe2357, double, 4078A00000000000
time.joe2357, double, 4078B00000000000
time.joe2357, double, 4078C00000000000
time.joe2357, double, 4078D00000000000
time.joe2357, double, 4078E00000000000
time.joe2357, double, 4078F00000000000
time.joe2357, double, 4079000000000000
time.joe2357, double, 4079100000000000
time.joe2357, double, 4079200000000000
time.joe2357, double, 4079300000000000
time.joe2357, double, 4079400000000000
time.joe2357, double, 4079500000000000
time.joe2357, double, 4079600000000000
time.joe2357, double, 4079700000000000
time.joe2357, double, 4079800000000000
time.joe2357, double, 4079900000000000
time.joe2357, double, 4079A00000000000
time.joe2357, double, 4079B00000000000
time.joe2357, double, 4079C00000000000
time.joe2357, double, 4079D00000000000
time.joe2357, double, 4079E00000000000
time.joe2357, double, 4079F00000000000
